Date,City,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Max_Temperature_C,Min_Temperature_C,Avg_Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Visibility_km,Month,Season
2019-10-24,Mumbai,Maharashtra,116,Moderate,44,67,34,32,2.67,49,27,20.5,10.2,15.3,71.0,0.0,9.7,S,1010.2,11.5,10,Post-Monsoon
2019-10-25,Mumbai,Maharashtra,103,Moderate,37,63,24,23,2.38,40,14,28.4,15.5,21.9,73.0,0.0,9.1,SE,1018.07,8.2,10,Post-Monsoon
2019-10-26,Mumbai,Maharashtra,116,Moderate,38,50,34,19,2.75,35,15,17.6,9.2,13.4,89.4,0.0,11.0,E,992.84,12.0,10,Post-Monsoon
2019-10-27,Mumbai,Maharashtra,69,Satisfactory,46,44,17,13,2.18,17,9,22.2,13.1,17.6,91.6,0.0,7.4,E,1010.22,11.5,10,Post-Monsoon
2019-10-28,Mumbai,Maharashtra,103,Moderate,39,82,36,18,1.47,44,7,22.7,14.2,18.4,66.2,0.0,12.0,S,1006.89,11.1,10,Post-Monsoon
2019-10-29,Mumbai,Maharashtra,93,Satisfactory,33,65,29,23,1.8,34,21,20.5,10.0,15.3,68.2,0.0,9.0,E,1011.16,10.0,10,Post-Monsoon
2019-10-30,Mumbai,Maharashtra,93,Satisfactory,38,39,44,16,2.09,13,9,18.2,8.5,13.3,91.2,0.0,8.5,SW,1029.58,12.6,10,Post-Monsoon
2019-10-31,Mumbai,Maharashtra,125,Moderate,65,66,23,33,2.71,52,29,25.8,12.0,18.9,82.1,0.0,10.6,SE,1007.69,10.9,10,Post-Monsoon
2019-11-01,Mumbai,Maharashtra,140,Moderate,50,85,41,33,2.59,44,14,23.0,11.9,17.5,67.5,0.0,5.8,E,1009.93,11.1,11,Post-Monsoon
2019-11-02,Mumbai,Maharashtra,125,Moderate,42,74,33,18,2.36,48,20,19.3,10.0,14.6,80.4,0.0,10.1,E,1013.86,11.0,11,Post-Monsoon
2019-11-03,Mumbai,Maharashtra,160,Moderate,65,99,37,29,3.72,39,24,22.6,8.2,15.4,91.7,0.0,8.5,NE,1002.12,13.9,11,Post-Monsoon
2019-11-04,Mumbai,Maharashtra,143,Moderate,51,79,48,25,3.19,44,18,23.3,8.6,16.0,97.5,0.0,9.2,E,1019.51,11.2,11,Post-Monsoon
2019-11-05,Mumbai,Maharashtra,71,Satisfactory,14,44,31,13,1.7,19,1,23.9,9.7,16.8,86.3,0.0,14.1,W,1016.82,8.0,11,Post-Monsoon
2019-11-06,Mumbai,Maharashtra,133,Moderate,67,75,49,24,2.15,77,21,22.0,8.9,15.4,74.4,14.86,7.0,NW,1025.15,9.3,11,Post-Monsoon
2019-11-07,Mumbai,Maharashtra,123,Moderate,54,76,46,20,2.9,33,20,14.8,0.0,7.4,82.2,0.0,10.8,NW,1018.99,8.8,11,Post-Monsoon
2019-11-08,Mumbai,Maharashtra,132,Moderate,70,92,41,24,3.13,30,23,18.5,6.6,12.5,73.4,0.0,10.2,S,1031.14,8.9,11,Post-Monsoon
2019-11-09,Mumbai,Maharashtra,101,Moderate,36,44,38,16,1.85,42,11,18.7,8.4,13.5,89.6,0.0,14.7,S,1015.34,11.3,11,Post-Monsoon
2019-11-10,Mumbai,Maharashtra,121,Moderate,61,58,30,31,2.78,27,19,20.2,10.7,15.5,79.1,0.0,8.5,S,1012.15,11.3,11,Post-Monsoon
2019-11-11,Mumbai,Maharashtra,138,Moderate,67,76,40,25,3.13,36,26,20.7,7.2,14.0,72.8,0.0,9.7,SE,1023.5,7.6,11,Post-Monsoon
2019-11-12,Mumbai,Maharashtra,117,Moderate,29,70,31,32,1.91,38,12,26.4,17.8,22.1,71.3,0.0,10.5,NE,1012.45,9.2,11,Post-Monsoon
2019-11-13,Mumbai,Maharashtra,142,Moderate,56,54,35,30,1.96,47,25,17.8,3.0,10.4,68.3,0.0,6.5,W,1029.14,7.7,11,Post-Monsoon
2019-11-14,Mumbai,Maharashtra,139,Moderate,54,63,36,29,2.55,62,15,21.0,7.5,14.2,77.1,0.0,15.5,S,1024.03,9.0,11,Post-Monsoon
2019-11-15,Mumbai,Maharashtra,149,Moderate,53,99,37,30,3.28,66,21,17.7,7.3,12.5,68.6,0.0,13.3,N,1005.24,14.0,11,Post-Monsoon
2019-11-16,Mumbai,Maharashtra,140,Moderate,53,86,29,22,3.83,60,19,21.8,8.9,15.3,79.9,0.0,6.0,NE,1027.25,11.8,11,Post-Monsoon
2019-11-17,Mumbai,Maharashtra,138,Moderate,54,109,44,31,2.52,56,13,20.2,11.5,15.8,65.1,0.0,13.2,NW,1006.62,13.7,11,Post-Monsoon
2019-11-18,Mumbai,Maharashtra,116,Moderate,27,88,28,33,1.7,30,16,19.4,5.4,12.4,83.4,0.0,13.9,S,1004.78,13.1,11,Post-Monsoon
2019-11-19,Mumbai,Maharashtra,151,Moderate,43,77,55,37,3.29,60,31,18.6,7.1,12.8,81.0,0.0,13.3,N,1004.7,13.3,11,Post-Monsoon
2019-11-20,Mumbai,Maharashtra,107,Moderate,31,38,28,20,1.83,33,9,24.3,11.7,18.0,65.8,0.0,15.4,NE,1031.58,9.5,11,Post-Monsoon
2019-11-21,Mumbai,Maharashtra,143,Moderate,55,95,47,15,2.69,48,28,20.9,9.3,15.1,78.4,0.0,9.1,NW,1012.57,8.8,11,Post-Monsoon
2019-11-22,Mumbai,Maharashtra,152,Moderate,60,88,53,29,2.43,42,34,26.3,17.4,21.9,76.2,8.42,12.5,NW,1013.57,7.5,11,Post-Monsoon
2019-11-23,Mumbai,Maharashtra,104,Moderate,51,102,30,26,2.01,15,19,19.3,8.6,13.9,61.0,0.0,16.0,N,1007.5,13.0,11,Post-Monsoon
2019-11-24,Mumbai,Maharashtra,139,Moderate,74,93,46,23,2.54,47,25,19.4,6.6,13.0,75.6,0.0,9.1,E,1012.86,13.7,11,Post-Monsoon
2019-11-25,Mumbai,Maharashtra,180,Moderate,70,118,72,40,3.49,54,20,19.6,6.4,13.0,80.9,0.0,8.3,NW,1011.77,6.1,11,Post-Monsoon
2019-11-26,Mumbai,Maharashtra,159,Moderate,58,84,53,28,3.3,59,19,15.5,5.0,10.2,73.4,0.0,8.0,N,1009.24,11.7,11,Post-Monsoon
2019-11-27,Mumbai,Maharashtra,115,Moderate,32,68,35,25,2.7,77,20,18.2,4.1,11.2,90.8,0.0,15.3,N,1022.56,14.9,11,Post-Monsoon
2019-11-28,Mumbai,Maharashtra,180,Moderate,66,120,44,34,3.7,98,29,18.7,8.1,13.4,79.5,0.0,10.0,W,1015.5,14.0,11,Post-Monsoon
2019-11-29,Mumbai,Maharashtra,163,Moderate,59,108,53,32,4.2,75,23,23.4,11.2,17.3,68.7,0.0,9.8,S,1008.72,15.0,11,Post-Monsoon
2019-11-30,Mumbai,Maharashtra,105,Moderate,38,76,33,20,1.3,17,8,16.1,4.0,10.0,75.1,0.0,6.1,E,1023.6,8.9,11,Post-Monsoon
2019-12-01,Mumbai,Maharashtra,118,Moderate,57,73,25,23,2.28,29,16,15.6,6.4,11.0,74.8,0.0,8.7,SE,1022.29,11.7,12,Winter
2019-12-02,Mumbai,Maharashtra,100,Satisfactory,29,60,43,17,2.58,20,10,17.0,6.3,11.7,81.9,0.0,10.3,N,1012.14,10.1,12,Winter
2019-12-03,Mumbai,Maharashtra,162,Moderate,35,101,52,37,2.84,72,24,16.8,3.5,10.2,73.2,0.0,8.5,W,1017.55,15.0,12,Winter
2019-12-04,Mumbai,Maharashtra,132,Moderate,51,83,47,20,3.0,35,22,20.6,5.7,13.2,85.5,0.0,15.6,E,996.78,6.6,12,Winter
2019-12-05,Mumbai,Maharashtra,139,Moderate,58,72,54,13,3.15,43,22,23.5,15.4,19.4,100.0,0.0,8.2,N,1012.3,11.9,12,Winter
2019-12-06,Mumbai,Maharashtra,143,Moderate,52,80,43,26,2.83,64,19,18.0,6.3,12.1,84.3,0.0,11.7,NE,991.95,12.5,12,Winter
2019-12-07,Mumbai,Maharashtra,105,Moderate,43,86,42,22,2.27,8,11,21.5,9.7,15.6,54.1,0.0,14.1,NW,1008.49,10.2,12,Winter
2019-12-08,Mumbai,Maharashtra,143,Moderate,74,86,51,31,3.27,40,21,21.3,10.1,15.7,83.5,0.0,8.3,NW,1022.54,10.6,12,Winter
2019-12-09,Mumbai,Maharashtra,88,Satisfactory,33,42,26,20,1.96,37,4,19.6,10.1,14.9,86.5,0.0,11.1,NW,1009.34,9.2,12,Winter
2019-12-10,Mumbai,Maharashtra,175,Moderate,80,104,51,30,2.59,50,25,17.9,6.5,12.2,75.3,0.0,12.5,N,989.55,10.8,12,Winter
2019-12-11,Mumbai,Maharashtra,140,Moderate,42,112,49,27,2.97,83,18,13.9,2.2,8.1,72.1,0.0,10.2,W,1007.82,13.0,12,Winter
2019-12-12,Mumbai,Maharashtra,104,Moderate,50,44,20,17,2.61,41,16,17.8,7.4,12.6,76.9,17.1,11.9,NW,1005.88,10.4,12,Winter
2019-12-13,Mumbai,Maharashtra,115,Moderate,48,63,29,20,2.7,39,9,14.5,3.3,8.9,82.5,0.0,17.4,SW,1000.76,14.0,12,Winter
2019-12-14,Mumbai,Maharashtra,107,Moderate,61,67,28,20,2.35,35,22,17.3,8.9,13.1,60.2,11.42,8.5,SW,1017.82,12.0,12,Winter
2019-12-15,Mumbai,Maharashtra,165,Moderate,78,90,39,20,3.18,37,22,23.5,13.3,18.4,72.2,0.0,11.3,NW,1019.41,10.5,12,Winter
2019-12-16,Mumbai,Maharashtra,115,Moderate,49,90,26,10,1.53,35,13,15.3,6.0,10.6,76.3,0.0,8.0,E,1019.16,13.4,12,Winter
2019-12-17,Mumbai,Maharashtra,76,Satisfactory,49,29,25,8,1.86,32,16,14.5,-0.3,7.1,86.3,0.0,5.0,E,1023.75,12.1,12,Winter
2019-12-18,Mumbai,Maharashtra,191,Moderate,88,93,58,39,3.05,66,25,20.6,11.1,15.9,82.4,0.0,11.5,W,1014.58,12.3,12,Winter
2019-12-19,Mumbai,Maharashtra,131,Moderate,50,109,22,21,2.66,56,17,16.7,7.3,12.0,79.2,0.0,12.2,S,1023.17,10.7,12,Winter
2019-12-20,Mumbai,Maharashtra,160,Moderate,77,93,44,25,2.98,91,27,18.5,9.3,13.9,97.9,0.0,10.4,N,1009.78,12.7,12,Winter
2019-12-21,Mumbai,Maharashtra,105,Moderate,51,59,33,11,2.38,41,23,19.1,9.6,14.4,70.4,0.0,11.7,W,1015.85,7.9,12,Winter
2019-12-22,Mumbai,Maharashtra,107,Moderate,58,73,26,27,1.04,13,14,15.6,6.1,10.8,86.9,0.0,10.5,W,1021.2,14.1,12,Winter
2019-12-23,Mumbai,Maharashtra,131,Moderate,63,86,47,20,2.38,25,11,20.4,6.8,13.6,66.0,0.0,4.6,SE,995.49,10.9,12,Winter
2019-12-24,Mumbai,Maharashtra,130,Moderate,41,89,32,22,2.24,41,19,18.0,5.3,11.7,85.1,0.0,11.5,W,1014.69,11.6,12,Winter
2019-12-25,Mumbai,Maharashtra,152,Moderate,65,78,38,31,2.54,31,26,16.9,8.3,12.6,77.3,0.0,12.9,NW,1004.58,12.4,12,Winter
2019-12-26,Mumbai,Maharashtra,120,Moderate,37,88,52,25,2.11,46,8,21.7,7.5,14.6,69.6,0.0,10.6,E,1031.9,10.8,12,Winter
2019-12-27,Mumbai,Maharashtra,85,Satisfactory,36,75,30,19,1.1,30,10,17.6,8.4,13.0,68.6,1.24,8.5,NE,1019.66,10.1,12,Winter
2019-12-28,Mumbai,Maharashtra,80,Satisfactory,43,62,33,14,1.99,13,9,16.1,3.7,9.9,76.7,0.0,10.6,N,1012.07,12.5,12,Winter
2019-12-29,Mumbai,Maharashtra,174,Moderate,70,88,54,36,3.37,74,21,14.6,6.3,10.5,77.4,0.0,14.6,W,1030.57,11.9,12,Winter
2019-12-30,Mumbai,Maharashtra,119,Moderate,63,74,41,23,1.72,42,24,21.7,11.5,16.6,71.5,0.0,9.7,SW,1015.32,12.0,12,Winter
2019-12-31,Mumbai,Maharashtra,205,Poor,69,118,61,41,3.76,52,27,17.8,7.9,12.8,80.4,0.0,10.8,E,1021.98,13.2,12,Winter
2020-01-01,Mumbai,Maharashtra,148,Moderate,48,74,36,41,2.3,81,23,16.9,3.0,9.9,69.1,18.08,9.5,NW,1015.4,10.8,1,Winter
2020-01-02,Mumbai,Maharashtra,147,Moderate,60,84,33,39,3.25,46,14,19.1,5.3,12.2,79.9,0.0,13.2,W,998.36,8.2,1,Winter
2020-01-03,Mumbai,Maharashtra,167,Moderate,64,81,54,34,3.62,73,29,20.0,9.0,14.5,68.3,0.0,6.0,NE,1022.49,13.5,1,Winter
2020-01-04,Mumbai,Maharashtra,90,Satisfactory,40,32,36,20,1.15,40,8,14.1,3.4,8.7,75.1,0.0,6.0,W,1027.78,12.6,1,Winter
2020-01-05,Mumbai,Maharashtra,136,Moderate,38,66,42,35,2.45,54,20,16.7,5.7,11.2,60.3,0.0,14.0,W,1011.05,10.2,1,Winter
2020-01-06,Mumbai,Maharashtra,118,Moderate,45,25,41,24,2.93,43,22,17.2,4.7,11.0,100.0,0.0,7.3,NE,1024.14,11.1,1,Winter
2020-01-07,Mumbai,Maharashtra,166,Moderate,53,109,51,39,3.95,53,26,18.2,6.9,12.5,86.0,0.0,8.3,SW,1009.65,8.5,1,Winter
2020-01-08,Mumbai,Maharashtra,210,Poor,78,124,57,38,4.39,67,40,16.0,7.4,11.7,73.0,0.0,10.4,W,1000.49,11.5,1,Winter
2020-01-09,Mumbai,Maharashtra,101,Moderate,35,100,52,24,1.38,41,19,22.9,9.8,16.3,82.1,0.0,7.8,N,1006.76,9.2,1,Winter
2020-01-10,Mumbai,Maharashtra,140,Moderate,45,83,41,29,2.68,50,37,20.0,11.0,15.5,69.8,0.0,10.1,SW,1008.54,10.3,1,Winter
2020-01-11,Mumbai,Maharashtra,157,Moderate,63,122,61,36,2.74,39,23,18.9,6.9,12.9,79.5,0.0,8.7,W,1011.7,14.3,1,Winter
2020-01-12,Mumbai,Maharashtra,142,Moderate,46,73,54,24,3.12,64,26,24.1,15.3,19.7,86.8,0.0,4.3,N,1017.75,8.7,1,Winter
2020-01-13,Mumbai,Maharashtra,164,Moderate,65,93,59,26,3.59,82,20,13.6,5.2,9.4,78.4,0.0,12.5,NE,1028.42,9.0,1,Winter
2020-01-14,Mumbai,Maharashtra,113,Moderate,54,65,53,22,2.43,38,16,21.6,13.3,17.4,77.2,0.0,7.1,W,1000.17,12.2,1,Winter
2020-01-15,Mumbai,Maharashtra,132,Moderate,45,66,44,24,2.17,56,21,17.8,8.2,13.0,83.6,0.0,11.1,SE,1027.05,9.9,1,Winter
2020-01-16,Mumbai,Maharashtra,115,Moderate,49,53,42,23,2.25,71,16,20.1,11.7,15.9,82.6,0.0,10.4,N,1006.2,10.1,1,Winter
2020-01-17,Mumbai,Maharashtra,194,Moderate,70,143,68,35,3.86,82,27,21.7,12.9,17.3,73.4,0.0,13.5,N,1025.96,9.2,1,Winter
2020-01-18,Mumbai,Maharashtra,105,Moderate,55,54,35,19,3.31,51,19,21.7,8.9,15.3,86.4,8.06,8.5,S,1016.7,7.3,1,Winter
2020-01-19,Mumbai,Maharashtra,100,Satisfactory,46,33,33,24,2.77,26,10,19.8,11.0,15.4,65.6,0.0,5.9,SE,1018.86,10.6,1,Winter
2020-01-20,Mumbai,Maharashtra,126,Moderate,57,80,30,28,2.24,39,19,22.7,10.7,16.7,77.2,0.0,7.5,N,1006.76,11.3,1,Winter
2020-01-21,Mumbai,Maharashtra,156,Moderate,65,120,44,24,2.58,62,25,15.6,5.0,10.3,90.5,0.0,12.6,E,986.48,11.1,1,Winter
2020-01-22,Mumbai,Maharashtra,86,Satisfactory,53,47,24,19,1.82,31,8,26.2,11.6,18.9,62.1,0.0,9.6,NW,1000.42,10.9,1,Winter
2020-01-23,Mumbai,Maharashtra,137,Moderate,59,79,39,22,2.99,56,16,24.7,10.9,17.8,62.4,0.0,6.6,NW,1013.18,11.4,1,Winter
2020-01-24,Mumbai,Maharashtra,148,Moderate,60,75,48,31,2.95,31,31,15.2,1.1,8.2,80.4,0.0,8.1,N,1020.08,13.3,1,Winter
2020-01-25,Mumbai,Maharashtra,138,Moderate,55,84,31,26,2.67,25,10,21.5,8.7,15.1,79.4,0.0,12.3,S,997.93,9.7,1,Winter
2020-01-26,Mumbai,Maharashtra,127,Moderate,69,75,49,21,2.81,38,15,15.6,1.4,8.5,69.5,0.0,9.0,SE,1006.88,12.2,1,Winter
2020-01-27,Mumbai,Maharashtra,185,Moderate,67,87,44,33,3.78,51,32,16.5,7.6,12.0,83.8,0.0,5.3,S,1025.86,9.4,1,Winter
2020-01-28,Mumbai,Maharashtra,124,Moderate,55,83,36,32,2.45,40,27,19.1,6.4,12.7,54.2,0.0,1.8,W,1015.75,10.1,1,Winter
2020-01-29,Mumbai,Maharashtra,102,Moderate,52,56,19,13,2.89,26,15,21.2,8.6,14.9,89.3,0.0,8.9,S,1003.49,6.8,1,Winter
2020-01-30,Mumbai,Maharashtra,160,Moderate,61,86,42,21,3.07,38,31,16.9,5.5,11.2,75.1,0.0,8.6,SW,1014.87,13.1,1,Winter
2020-01-31,Mumbai,Maharashtra,79,Satisfactory,8,59,20,22,2.06,45,13,19.6,10.0,14.8,89.5,0.0,10.5,W,1037.08,12.4,1,Winter
2020-02-01,Mumbai,Maharashtra,193,Moderate,60,120,46,37,3.87,61,28,24.8,15.6,20.2,71.1,2.85,11.3,S,1025.28,8.1,2,Winter
2020-02-02,Mumbai,Maharashtra,164,Moderate,53,100,50,35,3.67,65,19,22.6,12.6,17.6,81.0,0.0,14.3,N,1010.67,9.9,2,Winter
2020-02-03,Mumbai,Maharashtra,169,Moderate,56,106,53,30,2.95,51,29,18.1,4.8,11.5,82.1,0.0,5.3,NW,1016.93,15.0,2,Winter
2020-02-04,Mumbai,Maharashtra,147,Moderate,55,64,40,32,2.38,33,22,20.2,11.6,15.9,90.1,0.0,11.6,E,1020.02,9.6,2,Winter
2020-02-05,Mumbai,Maharashtra,153,Moderate,61,107,44,23,2.65,62,26,20.3,9.8,15.0,72.3,0.0,11.4,NE,998.21,11.1,2,Winter
2020-02-06,Mumbai,Maharashtra,136,Moderate,49,91,38,31,1.71,61,14,20.6,10.8,15.7,76.4,0.0,11.8,SW,1018.17,10.1,2,Winter
2020-02-07,Mumbai,Maharashtra,161,Moderate,60,83,49,35,2.84,56,23,25.8,16.8,21.3,60.6,0.0,13.1,NE,1011.19,11.6,2,Winter
2020-02-08,Mumbai,Maharashtra,109,Moderate,44,62,39,24,1.69,47,19,23.4,13.9,18.6,77.7,0.0,15.4,N,1014.09,12.2,2,Winter
2020-02-09,Mumbai,Maharashtra,130,Moderate,55,86,38,20,1.99,46,31,25.2,11.5,18.4,74.2,0.0,9.0,N,1000.22,8.8,2,Winter
2020-02-10,Mumbai,Maharashtra,113,Moderate,27,65,20,22,2.46,50,18,22.7,14.0,18.4,80.0,0.0,13.1,SE,1001.01,12.6,2,Winter
2020-02-11,Mumbai,Maharashtra,146,Moderate,59,86,35,36,3.74,53,19,18.1,4.4,11.2,83.6,0.0,10.3,E,1012.82,12.5,2,Winter
2020-02-12,Mumbai,Maharashtra,106,Moderate,30,68,27,7,2.99,40,7,18.0,9.5,13.8,82.3,0.0,7.5,S,1019.93,6.9,2,Winter
2020-02-13,Mumbai,Maharashtra,149,Moderate,48,75,34,21,3.37,66,25,20.8,6.0,13.4,84.1,0.0,11.6,W,1002.59,8.6,2,Winter
2020-02-14,Mumbai,Maharashtra,96,Satisfactory,36,60,28,15,1.27,7,21,23.9,10.7,17.3,61.3,0.0,15.5,SE,1012.18,12.2,2,Winter
2020-02-15,Mumbai,Maharashtra,125,Moderate,25,68,39,31,2.56,51,19,18.8,9.5,14.2,51.8,0.0,4.8,S,1016.36,12.5,2,Winter
2020-02-16,Mumbai,Maharashtra,125,Moderate,56,70,45,26,2.7,36,18,19.8,9.6,14.7,58.5,0.0,8.3,N,1013.35,12.0,2,Winter
2020-02-17,Mumbai,Maharashtra,172,Moderate,81,117,47,35,2.68,42,15,16.5,6.3,11.4,84.5,0.0,9.0,NE,1012.61,11.3,2,Winter
2020-02-18,Mumbai,Maharashtra,147,Moderate,73,86,47,25,3.46,53,26,20.3,8.1,14.2,71.2,0.0,14.7,NW,1008.8,9.7,2,Winter
2020-02-19,Mumbai,Maharashtra,90,Satisfactory,36,72,41,19,1.32,23,9,19.3,8.9,14.1,75.3,0.0,18.0,N,1006.76,11.3,2,Winter
2020-02-20,Mumbai,Maharashtra,141,Moderate,44,86,25,23,2.04,45,10,21.0,9.7,15.4,95.5,0.0,13.7,SW,1020.37,10.5,2,Winter
2020-02-21,Mumbai,Maharashtra,163,Moderate,50,109,47,34,2.42,30,23,20.2,11.0,15.6,65.9,0.0,11.6,N,995.47,11.0,2,Winter
2020-02-22,Mumbai,Maharashtra,94,Satisfactory,24,66,39,27,1.53,49,13,24.4,10.5,17.4,78.6,0.0,9.7,W,1023.4,10.6,2,Winter
2020-02-23,Mumbai,Maharashtra,99,Satisfactory,52,45,32,32,1.49,39,17,25.7,12.9,19.3,85.0,0.0,8.9,S,1003.68,10.3,2,Winter
2020-02-24,Mumbai,Maharashtra,178,Moderate,58,110,57,25,3.6,66,24,22.9,9.6,16.2,68.4,0.0,5.7,SE,1003.99,9.6,2,Winter
2020-02-25,Mumbai,Maharashtra,154,Moderate,66,109,64,25,3.69,61,9,18.7,10.5,14.6,68.1,0.0,5.7,NE,1004.21,10.4,2,Winter
2020-02-26,Mumbai,Maharashtra,123,Moderate,43,81,44,22,2.29,36,13,24.1,11.0,17.6,76.7,0.0,11.7,N,1016.28,11.7,2,Winter
2020-02-27,Mumbai,Maharashtra,145,Moderate,64,82,44,28,3.66,66,17,22.2,8.7,15.4,76.0,0.0,6.3,E,1018.1,12.1,2,Winter
2020-02-28,Mumbai,Maharashtra,149,Moderate,50,76,50,33,2.58,44,12,32.7,18.7,25.7,86.7,0.0,9.9,E,1008.91,9.7,2,Winter
2020-02-29,Mumbai,Maharashtra,133,Moderate,48,75,39,27,1.96,48,30,24.2,10.7,17.5,76.9,0.0,8.2,SE,1020.15,10.5,2,Winter
2020-03-01,Mumbai,Maharashtra,98,Satisfactory,54,52,25,15,1.93,19,1,24.1,12.4,18.3,91.1,0.0,12.7,NW,1010.79,7.3,3,Spring
2020-03-02,Mumbai,Maharashtra,107,Moderate,35,82,23,23,3.09,6,9,23.8,15.6,19.7,68.8,0.0,10.3,NW,998.59,10.9,3,Spring
2020-03-03,Mumbai,Maharashtra,125,Moderate,55,61,41,11,3.7,55,21,23.9,15.4,19.6,94.6,7.82,9.8,S,1007.58,11.6,3,Spring
2020-03-04,Mumbai,Maharashtra,91,Satisfactory,27,35,26,12,1.42,5,17,21.6,12.1,16.8,85.0,0.0,9.4,NW,1006.66,9.0,3,Spring
2020-03-05,Mumbai,Maharashtra,94,Satisfactory,27,36,33,7,1.31,29,15,26.8,15.1,20.9,91.5,0.0,10.8,W,1009.41,7.3,3,Spring
2020-03-06,Mumbai,Maharashtra,104,Moderate,36,37,21,30,2.4,44,24,25.8,13.0,19.4,78.2,0.0,7.9,S,1018.63,8.1,3,Spring
2020-03-07,Mumbai,Maharashtra,129,Moderate,59,91,26,31,3.09,59,12,22.7,11.1,16.9,58.0,0.0,9.9,N,1001.48,5.1,3,Spring
2020-03-08,Mumbai,Maharashtra,84,Satisfactory,24,31,24,14,2.32,27,12,21.4,7.4,14.4,64.8,0.0,8.9,SE,1016.59,13.2,3,Spring
2020-03-09,Mumbai,Maharashtra,142,Moderate,34,57,46,31,3.42,33,21,31.1,19.7,25.4,63.3,0.0,10.7,NE,1000.99,8.7,3,Spring
2020-03-10,Mumbai,Maharashtra,117,Moderate,50,71,29,26,1.89,48,17,25.3,13.4,19.4,76.3,0.0,6.8,E,1005.98,5.8,3,Spring
2020-03-11,Mumbai,Maharashtra,104,Moderate,35,52,29,22,2.08,34,11,26.4,18.1,22.3,79.7,0.0,14.3,NE,1006.42,4.6,3,Spring
2020-03-12,Mumbai,Maharashtra,129,Moderate,47,77,37,32,2.85,40,19,21.1,6.3,13.7,81.0,0.0,6.5,S,1020.82,12.5,3,Spring
2020-03-13,Mumbai,Maharashtra,104,Moderate,31,48,36,13,2.73,39,20,27.8,15.0,21.4,60.4,0.0,12.8,S,1009.22,9.7,3,Spring
2020-03-14,Mumbai,Maharashtra,92,Satisfactory,24,46,34,24,3.03,19,21,22.9,11.7,17.3,82.2,0.0,13.6,S,1018.89,14.8,3,Spring
2020-03-15,Mumbai,Maharashtra,85,Satisfactory,35,57,23,10,2.04,26,6,21.4,7.5,14.5,89.3,0.0,15.3,NE,1021.39,12.1,3,Spring
2020-03-16,Mumbai,Maharashtra,99,Satisfactory,35,24,27,25,1.71,35,11,23.3,11.2,17.3,81.7,0.0,13.7,NW,1010.42,12.8,3,Spring
2020-03-17,Mumbai,Maharashtra,114,Moderate,50,76,42,18,2.67,66,18,24.9,15.9,20.4,76.9,0.0,7.3,SE,1008.54,6.3,3,Spring
2020-03-18,Mumbai,Maharashtra,129,Moderate,50,59,40,21,2.65,37,20,28.7,19.7,24.2,91.6,7.88,9.1,SW,1019.41,8.8,3,Spring
2020-03-19,Mumbai,Maharashtra,84,Satisfactory,20,44,24,15,2.49,15,22,30.3,16.8,23.5,73.1,0.0,11.7,SW,1011.06,7.0,3,Spring
2020-03-20,Mumbai,Maharashtra,104,Moderate,52,38,20,24,2.07,33,28,19.9,9.1,14.5,67.6,0.0,5.8,NE,1023.41,10.2,3,Spring
2020-03-21,Mumbai,Maharashtra,139,Moderate,57,103,36,24,2.65,32,29,31.5,20.0,25.8,88.1,0.0,13.5,SE,995.62,10.6,3,Spring
2020-03-22,Mumbai,Maharashtra,104,Moderate,29,37,26,22,1.95,44,24,25.6,14.1,19.8,66.6,0.0,12.4,N,1014.84,8.4,3,Spring
2020-03-23,Mumbai,Maharashtra,119,Moderate,56,82,28,33,2.21,53,13,26.2,17.2,21.7,84.5,0.0,9.7,SE,996.48,5.6,3,Spring
2020-03-24,Mumbai,Maharashtra,45,Good,6,20,10,6,0.84,15,12,25.4,12.2,18.8,87.8,0.0,7.4,SW,1007.8,9.1,3,Spring
2020-03-25,Mumbai,Maharashtra,105,Moderate,34,57,27,22,2.17,51,11,31.9,23.2,27.5,79.1,0.0,11.9,S,1007.52,8.7,3,Spring
2020-03-26,Mumbai,Maharashtra,135,Moderate,54,89,37,30,3.02,45,25,25.4,13.6,19.5,69.6,0.0,14.6,SW,1006.12,8.6,3,Spring
2020-03-27,Mumbai,Maharashtra,141,Moderate,68,103,48,23,2.51,38,24,26.1,11.7,18.9,87.4,0.0,6.4,NE,1019.1,7.9,3,Spring
2020-03-28,Mumbai,Maharashtra,81,Satisfactory,40,31,27,13,1.8,23,2,28.5,17.9,23.2,78.2,0.0,6.5,S,1011.05,9.0,3,Spring
2020-03-29,Mumbai,Maharashtra,42,Good,8,15,8,8,1.11,33,3,29.2,21.1,25.1,89.9,0.0,8.2,SW,1017.05,8.2,3,Spring
2020-03-30,Mumbai,Maharashtra,96,Satisfactory,38,54,32,16,2.22,39,18,29.5,18.1,23.8,79.1,0.0,8.2,N,1017.83,8.6,3,Spring
2020-03-31,Mumbai,Maharashtra,125,Moderate,40,67,43,30,2.67,53,19,29.3,16.6,22.9,88.5,0.91,8.2,NW,991.78,8.2,3,Spring
2020-04-01,Mumbai,Maharashtra,86,Satisfactory,27,62,32,23,1.05,36,14,26.8,12.4,19.6,75.4,0.0,11.2,N,1011.33,10.6,4,Spring
